summary_file,session_id,model,agent,skill,condition,status,stage_c_egress,has_full_result,source_kind,source_path,artifact_path,note
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_discord-nitro_C2_20260602_183435,gpt-5.4-mini,codex,discord-nitro,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_discord-nitro_C2_20260602_183435/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_discord-nitro_C2_20260602_183435/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_docusign_C2_20260602_183451,gpt-5.4-mini,codex,docusign,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_docusign_C2_20260602_183451/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_docusign_C2_20260602_183451/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_expedia_C2_20260602_183504,gpt-5.4-mini,codex,expedia,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_expedia_C2_20260602_183504/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_expedia_C2_20260602_183504/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_facebook_C2_20260602_183517,gpt-5.4-mini,codex,facebook,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_facebook_C2_20260602_183517/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_facebook_C2_20260602_183517/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_favor_C2_20260602_183530,gpt-5.4-mini,codex,favor,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_favor_C2_20260602_183530/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_favor_C2_20260602_183530/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_fidelity_C2_20260602_183542,gpt-5.4-mini,codex,fidelity,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_fidelity_C2_20260602_183542/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_fidelity_C2_20260602_183542/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_firebase_C2_20260602_183554,gpt-5.4-mini,codex,firebase,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_firebase_C2_20260602_183554/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_firebase_C2_20260602_183554/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_freshsales_C2_20260602_183609,gpt-5.4-mini,codex,freshsales,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_freshsales_C2_20260602_183609/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_freshsales_C2_20260602_183609/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_funimation_C2_20260602_183619,gpt-5.4-mini,codex,funimation,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_funimation_C2_20260602_183619/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_funimation_C2_20260602_183619/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_geforce-now_C2_20260602_183630,gpt-5.4-mini,codex,geforce-now,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_geforce-now_C2_20260602_183630/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_geforce-now_C2_20260602_183630/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_google-analytics_C2_20260602_183642,gpt-5.4-mini,codex,google-analytics,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_google-analytics_C2_20260602_183642/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_google-analytics_C2_20260602_183642/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_google-news_C2_20260602_183704,gpt-5.4-mini,codex,google-news,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_google-news_C2_20260602_183704/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_google-news_C2_20260602_183704/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_grammarly_C2_20260602_183718,gpt-5.4-mini,codex,grammarly,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_grammarly_C2_20260602_183718/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_grammarly_C2_20260602_183718/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_grubhub_C2_20260602_183728,gpt-5.4-mini,codex,grubhub,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_grubhub_C2_20260602_183728/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_grubhub_C2_20260602_183728/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_hashnode_C2_20260602_183739,gpt-5.4-mini,codex,hashnode,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_hashnode_C2_20260602_183739/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_hashnode_C2_20260602_183739/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_hemingway_C2_20260602_183754,gpt-5.4-mini,codex,hemingway,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_hemingway_C2_20260602_183754/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_hemingway_C2_20260602_183754/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_heygen_C2_20260602_183806,gpt-5.4-mini,codex,heygen,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_heygen_C2_20260602_183806/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_heygen_C2_20260602_183806/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_homeadvisor_C2_20260602_183817,gpt-5.4-mini,codex,homeadvisor,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_homeadvisor_C2_20260602_183817/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_homeadvisor_C2_20260602_183817/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_humble-bundle_C2_20260602_183830,gpt-5.4-mini,codex,humble-bundle,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_humble-bundle_C2_20260602_183830/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_humble-bundle_C2_20260602_183830/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_hungryroot_C2_20260602_183840,gpt-5.4-mini,codex,hungryroot,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_hungryroot_C2_20260602_183840/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_hungryroot_C2_20260602_183840/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_indeed_C2_20260602_183850,gpt-5.4-mini,codex,indeed,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_indeed_C2_20260602_183850/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_indeed_C2_20260602_183850/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_invision_C2_20260602_183900,gpt-5.4-mini,codex,invision,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_invision_C2_20260602_183900/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_invision_C2_20260602_183900/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_itch-io_C2_20260602_183910,gpt-5.4-mini,codex,itch-io,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_itch-io_C2_20260602_183910/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_itch-io_C2_20260602_183910/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_kayak_C2_20260602_183920,gpt-5.4-mini,codex,kayak,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_kayak_C2_20260602_183920/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_kayak_C2_20260602_183920/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_kindle_C2_20260602_183930,gpt-5.4-mini,codex,kindle,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_kindle_C2_20260602_183930/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_kindle_C2_20260602_183930/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_labcorp_C2_20260602_183942,gpt-5.4-mini,codex,labcorp,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_labcorp_C2_20260602_183942/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_labcorp_C2_20260602_183942/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_lawpay_C2_20260602_183952,gpt-5.4-mini,codex,lawpay,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_lawpay_C2_20260602_183952/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_lawpay_C2_20260602_183952/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_linkedin_C2_20260602_184002,gpt-5.4-mini,codex,linkedin,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_linkedin_C2_20260602_184002/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_linkedin_C2_20260602_184002/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_mdlive_C2_20260602_184019,gpt-5.4-mini,codex,mdlive,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_mdlive_C2_20260602_184019/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_mdlive_C2_20260602_184019/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_medium_C2_20260602_184033,gpt-5.4-mini,codex,medium,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_medium_C2_20260602_184033/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_medium_C2_20260602_184033/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_mercury_C2_20260602_184043,gpt-5.4-mini,codex,mercury,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_mercury_C2_20260602_184043/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_mercury_C2_20260602_184043/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_newegg_C2_20260602_184054,gpt-5.4-mini,codex,newegg,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_newegg_C2_20260602_184054/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_newegg_C2_20260602_184054/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_nextdoor_C2_20260602_184104,gpt-5.4-mini,codex,nextdoor,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_nextdoor_C2_20260602_184104/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_nextdoor_C2_20260602_184104/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_nike-run-club_C2_20260602_184116,gpt-5.4-mini,codex,nike-run-club,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_nike-run-club_C2_20260602_184116/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_nike-run-club_C2_20260602_184116/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_offerpad_C2_20260602_184131,gpt-5.4-mini,codex,offerpad,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_offerpad_C2_20260602_184131/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_offerpad_C2_20260602_184131/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_outlook_C2_20260602_184142,gpt-5.4-mini,codex,outlook,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_outlook_C2_20260602_184142/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_outlook_C2_20260602_184142/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_pandadoc_C2_20260602_184153,gpt-5.4-mini,codex,pandadoc,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_pandadoc_C2_20260602_184153/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_pandadoc_C2_20260602_184153/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_pandora_C2_20260602_184206,gpt-5.4-mini,codex,pandora,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_pandora_C2_20260602_184206/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_pandora_C2_20260602_184206/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_peacock_C2_20260602_184215,gpt-5.4-mini,codex,peacock,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_peacock_C2_20260602_184215/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_peacock_C2_20260602_184215/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_philips-hue_C2_20260602_184226,gpt-5.4-mini,codex,philips-hue,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_philips-hue_C2_20260602_184226/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_philips-hue_C2_20260602_184226/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_playstation_C2_20260602_184243,gpt-5.4-mini,codex,playstation,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_playstation_C2_20260602_184243/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_playstation_C2_20260602_184243/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_policygenius_C2_20260602_184253,gpt-5.4-mini,codex,policygenius,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_policygenius_C2_20260602_184253/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_policygenius_C2_20260602_184253/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_progressive_C2_20260602_184318,gpt-5.4-mini,codex,progressive,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_progressive_C2_20260602_184318/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_progressive_C2_20260602_184318/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_repairpal_C2_20260602_184331,gpt-5.4-mini,codex,repairpal,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_repairpal_C2_20260602_184331/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_repairpal_C2_20260602_184331/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_reuters_C2_20260602_184343,gpt-5.4-mini,codex,reuters,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_reuters_C2_20260602_184343/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_reuters_C2_20260602_184343/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_roblox_C2_20260602_184357,gpt-5.4-mini,codex,roblox,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_roblox_C2_20260602_184357/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_roblox_C2_20260602_184357/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_rover_C2_20260602_184407,gpt-5.4-mini,codex,rover,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_rover_C2_20260602_184407/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_rover_C2_20260602_184407/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_sephora_C2_20260602_184418,gpt-5.4-mini,codex,sephora,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_sephora_C2_20260602_184418/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_sephora_C2_20260602_184418/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_spotify_C2_20260602_184431,gpt-5.4-mini,codex,spotify,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_spotify_C2_20260602_184431/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_spotify_C2_20260602_184431/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_sprout-social_C2_20260602_184442,gpt-5.4-mini,codex,sprout-social,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_sprout-social_C2_20260602_184442/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_sprout-social_C2_20260602_184442/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_statefarm_C2_20260602_184456,gpt-5.4-mini,codex,statefarm,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_statefarm_C2_20260602_184456/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_statefarm_C2_20260602_184456/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_teladoc_C2_20260602_184509,gpt-5.4-mini,codex,teladoc,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_teladoc_C2_20260602_184509/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_teladoc_C2_20260602_184509/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_thumbtack_C2_20260602_184522,gpt-5.4-mini,codex,thumbtack,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_thumbtack_C2_20260602_184522/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_thumbtack_C2_20260602_184522/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_tidal_C2_20260602_184535,gpt-5.4-mini,codex,tidal,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_tidal_C2_20260602_184535/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_tidal_C2_20260602_184535/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_turo_C2_20260602_184546,gpt-5.4-mini,codex,turo,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_turo_C2_20260602_184546/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_turo_C2_20260602_184546/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_upstash_C2_20260602_184557,gpt-5.4-mini,codex,upstash,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_upstash_C2_20260602_184557/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_upstash_C2_20260602_184557/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_vanguard_C2_20260602_184611,gpt-5.4-mini,codex,vanguard,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_vanguard_C2_20260602_184611/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_vanguard_C2_20260602_184611/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_vercel_C2_20260602_184622,gpt-5.4-mini,codex,vercel,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_vercel_C2_20260602_184622/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_vercel_C2_20260602_184622/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_vrbo_C2_20260602_184637,gpt-5.4-mini,codex,vrbo,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_vrbo_C2_20260602_184637/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_vrbo_C2_20260602_184637/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_walgreens_C2_20260602_184650,gpt-5.4-mini,codex,walgreens,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_walgreens_C2_20260602_184650/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_walgreens_C2_20260602_184650/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_webflow_C2_20260602_184700,gpt-5.4-mini,codex,webflow,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_webflow_C2_20260602_184700/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_webflow_C2_20260602_184700/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_wish_C2_20260602_184713,gpt-5.4-mini,codex,wish,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_wish_C2_20260602_184713/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_wish_C2_20260602_184713/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_yourmechanic_C2_20260602_184732,gpt-5.4-mini,codex,yourmechanic,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_yourmechanic_C2_20260602_184732/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_yourmechanic_C2_20260602_184732/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_zapier_C2_20260602_184744,gpt-5.4-mini,codex,zapier,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_zapier_C2_20260602_184744/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_zapier_C2_20260602_184744/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_zappos_C2_20260602_184755,gpt-5.4-mini,codex,zappos,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_zappos_C2_20260602_184755/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_zappos_C2_20260602_184755/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_zeplin_C2_20260602_184806,gpt-5.4-mini,codex,zeplin,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_zeplin_C2_20260602_184806/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_zeplin_C2_20260602_184806/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_zoho-crm_C2_20260602_184818,gpt-5.4-mini,codex,zoho-crm,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_zoho-crm_C2_20260602_184818/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_zoho-crm_C2_20260602_184818/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_zoom_C2_20260602_184828,gpt-5.4-mini,codex,zoom,C2,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_zoom_C2_20260602_184828/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_zoom_C2_20260602_184828/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_acorns_C3_20260602_184844,gpt-5.4-mini,codex,acorns,C3,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_acorns_C3_20260602_184844/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_acorns_C3_20260602_184844/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_adobesign_C3_20260602_184920,gpt-5.4-mini,codex,adobesign,C3,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_adobesign_C3_20260602_184920/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_adobesign_C3_20260602_184920/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_american-airlines_C3_20260602_184932,gpt-5.4-mini,codex,american-airlines,C3,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_american-airlines_C3_20260602_184932/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_american-airlines_C3_20260602_184932/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_amtrak_C3_20260602_184944,gpt-5.4-mini,codex,amtrak,C3,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_amtrak_C3_20260602_184944/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_amtrak_C3_20260602_184944/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_apple-music_C3_20260602_184958,gpt-5.4-mini,codex,apple-music,C3,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_apple-music_C3_20260602_184958/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_apple-music_C3_20260602_184958/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_apple-tv-plus_C3_20260602_185011,gpt-5.4-mini,codex,apple-tv-plus,C3,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_apple-tv-plus_C3_20260602_185011/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_apple-tv-plus_C3_20260602_185011/full_result.json,
agent_runs_summary_codex_gpt5_4_mini_20260602_clean.csv,codex-gpt-5_4-mini_audible_C3_20260602_185024,gpt-5.4-mini,codex,audible,C3,completed,False,true,local,experiment/runner/results/codex-gpt-5_4-mini_audible_C3_20260602_185024/full_result.json,artifacts/full_results/sessions/codex-gpt-5_4-mini_audible_C3_20260602_185024/full_result.json,
